Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Golden Gate National Recreation Area - Crissy Field,1199 E Beach,Crissy Field Center,San Francisco,CA,94129,,855-992-3678  888-264-2208,E,,Public,6am-12am daily,,,,,,4,,,Volta,https://www.shell.us/motorist/electric-vehicle-charging.html,200-8,37.805726,-122.449579,2019-12-12,43526,2019-12-30 19:40:54 UTC,FG,16,Department of the Interior,,,,,,J1772,US,,,,Public,,public,,DOI,NATL_PARK,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,EVSP WALGREENS,331 N Sepulveda Blvd,STORE 9882; The station is located right of the store's entrance,El Segundo,CA,90245,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.920674,-118.3967048,2019-12-30,43815,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $10 per additional hour, $0.35 per kWh, maximum payment of $50",,,,,,,,,,,,,,,,,,,,
ELEC,EVSP WALGREENS,1344 W Redondo Beach Blvd,STORE 7175; The station is located left of the store's entrance,Gardena,CA,90247,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.891236,-118.299452,2019-12-30,43817,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $10 per additional hour, $0.35 per kWh, maximum payment of $50",,,,,,,,,,,,,,,,,,,,
ELEC,EVSP WALGREENS,2900 Stockton Blvd,STORE 5374,Sacramento,CA,95817,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.5477882,-121.454897,2019-12-30,43822,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $10 per additional hour, $0.35 per kWh, maximum payment of $50",,,,,,,,,,,,,,,,,,,,
ELEC,Delta Electronics,46101 Fremont Blvd,Fremont Blvd and Cushing Pkwy,Fremont,CA,94538,,,E,,Private,,,,,,,18,2,,Non-Networked,,GPS,37.488952,-121.948969,2019-09-09,44017,2019-09-09 14:29:53 UTC,P,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,,,
ELEC,EVSP WALGREENS,26531 Aliso Creek Rd,STORE 11241; The station is located to the left of the store's entrance,Aliso Viejo,CA,92656,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.5770994,-117.7237798,2019-12-30,44400,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $10 per additional hour, $0.35 per kWh, maximum payment of $50",,,,,,,,,,,,,,,,,,,,
ELEC,EVSP WALGREENS,3446 W Ball Rd,STORE 6954; The station is located right of the store's entrance,Anaheim,CA,92804,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.8167675,-118.0097102,2019-12-30,44406,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $10 per additional hour, $0.35 per kWh, maximum payment of $50",,,,,,,,,,,,,,,,,,,,
ELEC,EVSP WALGREENS,2560 W Ball Rd,STORE 10629; The station is left of the store's entrance,Anaheim,CA,92804,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.8171399,-117.9745443,2019-12-30,44408,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $10 per additional hour, $0.35 per kWh, maximum payment of $50",,,,,,,,,,,,,,,,,,,,
ELEC,EVSP WALGREENS,7878 Crescent Ave,STORE 7679; The station is located left of the store's entrance,Buena Park,CA,90620,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.838714,-117.9956352,2019-12-30,44410,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $10 per additional hour, $0.35 per kWh, maximum payment of $50",,,,,,,,,,,,,,,,,,,,
ELEC,EVSP WALGREENS,4142 Pacific Coast Hwy,STORE 2622; The station is located right of the store's entrance,Torrance,CA,90505,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.8064581,-118.3574274,2019-12-30,44423,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $10 per additional hour, $0.35 per kWh, maximum payment of $50",,,,,,,,,,,,,,,,,,,,
ELEC,CCSF SFMTA,255 3rd St,"MOSCONE CTR 1; Public Parking, Basement Level  - Parking Rates Apply
MOSCONE CTR 2; Public Parking, Basement Level - Parking Rates Apply
MOSCONE CTR 6; Garage",San Francisco,CA,94103,,888-758-4389,E,,Public,24 hours daily,,,,,2,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.784418,-122.39942,2019-12-30,44978,2019-12-30 10:12:32 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"$0.29 per kWh, maximum payment of $5, $2 per session",,,,,,,,,,,,,,,,,,,,
ELEC,CCSF SFMTA,360 Grove St,"360 GROVE ST #1; Public Parking Level 1 - Parking Rates Apply
360 GROVE ST #2; Public Parking Level 1 - Parking Rates Apply
360 GROVE ST #3; Public Parking Level 1 - Parking Rates Apply
360 GROVE ST #4; Public Parking Level 1 - Parking Rates Apply",San Francisco,CA,94102,,888-758-4389,E,,Public,24 hours daily,,,,,4,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.778072,-122.422703,2019-12-30,44979,2019-12-30 10:12:32 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"$0.25 per kWh, maximum payment of $5, $2 per session",,,,,,,,,,,,,,,,,,,,
ELEC,CARCHARGING,153 Townsend St,"TOWNSND1-ACE PK; Charging Station is located on P1, next to parking office",San Francisco,CA,94107,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.7794724,-122.3918304,2019-12-30,44981,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on kWh used. $0.49 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,CLUBSPORT,2805 Jones Rd,"RENAISSANCE #2; Hotel Guest Parking 
RENAISSANCE; Hotel Guest Parking",Walnut Creek,CA,94597,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.925116,-122.058078,2019-12-30,44987,2019-12-30 10:12:32 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"$1 per hour, minimum payment of $1.5",,,,,,,,,,,,,,,,,,,,
ELEC,E & M Electric,126 Mill St,,Healdsburg,CA,95448,,,E,,Private,For employee use only,,,,,,4,,,Non-Networked,,GPS,38.6085938,-122.8688,2019-02-06,45240,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF ORANGE,300 E Chapman Ave,"CITY HALL 01
CITY HALL 02; The station is located in the Orange City Hall Employees Parking Lot
CITY HALL 03; The station is located in the Orange City Hall Employees Parking Lot",Orange,CA,92866,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-9,33.78698,-117.850383,2019-12-30,45254,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,PORTOLAVALLEYTH,765 Portola Rd,"LIBRARY; By library 
SCHOOL HOUSE; Welcome to Portola Valley",Portola Valley,CA,94028,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.380916,-122.226827,2019-12-30,45258,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour for the first 1 hour, and $4 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,CITYOFRIVERSIDE,3900 Main St,"CITY HALL #1
CITY HALL #2",Riverside,CA,92501,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,https://www.chargepoint.com,200-9,33.980622,-117.375317,2019-12-30,45262,2019-12-30 10:12:32 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $0.6 per hour, maximum payment of $4.8, maximum session time is 8 hours",,,,,,,,,,,,,,,,,,,,
ELEC,CITYOFRIVERSIDE,8095 Lincoln Ave,CORP YARD #1,Riverside,CA,92504,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.9235359,-117.4122253,2019-12-30,45263,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.29 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,CITYOFRIVERSIDE,3780 Market St,PARK GARAGE 3; Rear of parking garage,Riverside,CA,92501,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.9827232,-117.3753357,2019-12-30,45264,2019-12-30 10:12:32 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $0.6 per hour, maximum payment of $4.8, maximum session time is 8 hours",,,,,,,,,,,,,,,,,,,,
ELEC,CITYOFRIVERSIDE,2911 Adams St,UOC #1; Employee Parking Lot,Riverside,CA,92504,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.9212761,-117.4140854,2019-12-30,45265,2019-12-30 10:12:32 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $0.6 per hour, maximum payment of $4.8, maximum session time is 8 hours",,,,,,,,,,,,,,,,,,,,
ELEC,CITYOFRIVERSIDE,6951 Flight Rd,RIV MUN AIRPORT,Riverside,CA,92504,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.9504807,-117.4463798,2019-12-30,45266,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.29 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,4 HOURS FREE,500 Capitol Mall,"EAST LEFT; -
EAST RIGHT; -
WEST LEFT; -
WEST RIGHT; -",Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,https://www.chargepoint.com,200-9,38.578058,-121.501407,2019-12-30,45268,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,WELCOME,245 N Beverly Dr,"MGM PLACE 2; MGM Place Parking Level P2
MGM PLACE 3; MGM Place Parking Level P2
MGM PLACE 4; MGM Place Parking Level P2",Beverly Hills,CA,90210,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.06804,-118.400556,2019-12-30,45292,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $2 per hour, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,BEVERLY HILLS,345 N Beverly Dr,"345 N BEVERLY 2; Parking Rates Apply, Upper level
345 N BEVERLY 3; Parking Rates Apply, Lower level
345 N BEVERLY 4; Parking Rates Apply, Lower level",Beverly Hills,CA,90210,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.069175,-118.40168,2019-12-30,45295,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 2 hours, and $6 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,BEVERLY HILLS,216 S Beverly Dr,"216 S BEVERLY 1; Parking Rates Apply
216 S BEVERLY 2; Parking Rates Apply",Beverly Hills,CA,90212,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,200-8,34.064358,-118.398887,2019-12-30,45296,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 2 hours, and $6 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,BEVERLY HILLS,221 N Crescent Dr,"221 N CRESCENT1; Entrance off Crescent, Subterranean Parking, Parking Rates Apply
221 N CRESCENT2; Entrance off Crescent, Subterranean Parking, Parking Rates Apply",Beverly Hills,CA,90210,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.069179,-118.398247,2019-12-30,45299,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 2 hours, and $6 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,CUPERTINO,10300 Torre Ave,CITY HALL; Street parking on Rodrigues street,Cupertino,CA,95014,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.3192291,-122.0281601,2019-12-30,45310,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $1.5 per hour, maximum payment of $25, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF DUBLIN,200 Civic Plaza,"LIBRARY #2
LIBRARY #3",Dublin,CA,94568,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.703392,-121.918269,2019-12-30,45313,2019-12-30 10:12:32 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,$0.29 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,EVSP WALGREENS,1826 W Orangethorpe Ave,STORE 6215; The station is located on the southwest corner of the store,Fullerton,CA,92833,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.8584053,-117.9608442,2019-12-30,45317,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $10 per additional hour, $0.35 per kWh, maximum payment of $50",,,,,,,,,,,,,,,,,,,,
ELEC,CLOS DU BOIS,19410 Geyserville Ave,"ENJOY!
LIFE IS GOOD",Geyserville,CA,95441,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,https://www.chargepoint.com,200-9,38.684964,-122.87587,2019-12-30,45318,2019-12-30 10:12:32 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Amador Transit,115 Valley View Way,SR-49 and Valley View Way,Sutter Creek,CA,95685,,209-267-9395,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,GPS,38.379983,-120.807672,2019-11-08,46136,2019-11-08 19:38:10 UTC,LG,,,,,,,,J1772,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Golden Gate Park - Music Concourse Garage,1 Music Concourse Dr,,San Francisco,CA,94118,,415-750-0741,E,,Public,Garage business hours; pay lot,,,,,9,4,,,Non-Networked,,200-8,37.768766,-122.468341,2019-05-09,46473,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CCSF SFMTA,2055 Lombard St,LOMBARD GARAGE; Public Parking Level 2 - Parking Rates Apply,San Francisco,CA,94123,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.7997284,-122.4351425,2019-12-30,46474,2019-12-30 10:12:32 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"$0.3 per kWh, maximum payment of $5, $2 per session",,,,,,,,,,,,,,,,,,,,
ELEC,SPEAR GARAGE,201 Spear St,"STATION #1; Garage Level 1 (against the wall)
STATION #2; Garage level 1 (against the wall)",San Francisco,CA,94105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.791218,-122.392039,2019-12-30,46476,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CCSF SFMTA,444 Stockton St,"SUTTER 3; Public Parking Sutter and Stockton G-1st Floor - Parking Rates Apply
SUTTER 4; Public Parking Sutter and Stockton G-1st Floor - Parking Rates Apply
SUTTER 5; Public Parking Sutter and Stockton G-1st Floor - Parking Rates Apply
SUTTER 6; Public Parking Sutter and Stockton G-1st Floor - Parking Rates Apply
SUTTER STOCKTON; Public Parking Sutter and Stockton Lobbies - Parking Rates A
SUTTERSTOCKTON2; Public Parking Sutter and Stockton Lobbies - Parking Rates A
SUTTERSTOCKTON3; Public Parking Sutter and Stockton Lobbies - Parking Rates A",San Francisco,CA,94108,,888-758-4389,E,,Public,24 hours daily,,,,,7,7,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.790044,-122.406901,2019-12-30,46477,2019-12-30 10:12:32 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"$0.2 per kWh, maximum payment of $5, $2 per session",,,,,,,,,,,,,,,,,,,,
ELEC,UCSF CAMPUS,Campus Way,CHARGER #2; UCSF parking garage,San Francisco,CA,94158,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.7687531,-122.3894577,2019-12-30,46478,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.25 per hour, minimum payment of $1.25",,,,,,,,,,,,,,,,,,,,
ELEC,SAN JOSE,280 S 2nd St,"2ND SANCARLOS 1; 2nd level
2ND SANCARLOS 2; 2nd level
2ND SANCARLOS 3
2ND SANCARLOS 4; 2nd level
2ND SANCARLOS 6; 2nd level 
2ND SANCARLOS5; 2nd level",San Jose,CA,95113,,888-758-4389,E,,Public,24 hours daily,,,,,,12,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.332524,-121.885748,2019-12-30,46479,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on time of day. $0.2 per kWh, $1.25 per session from 9:30 PM to 8:30 AM",,,,,,,,,,,,,,,,,,,,
ELEC,Cupertino Electric,1132 N 7th St,,San Jose,CA,95112,,408-808-8000,E,,Public,7am-6pm M-F,,,,,,12,,,Non-Networked,,GPS,37.361489,-121.900751,2019-05-09,46482,2019-05-14 21:16:45 UTC,T,,,,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,SAN JOSE,45 N Market St,"SAN PEDRO UNIT1; First Floor Market/San Pedro Square Garage
SAN PEDRO UNIT2; First Floor Market/San Pedro Square Garage
SAN PEDRO UNIT3; First Floor Market/San Pedro Square Garage
SAN PEDRO UNIT4; First Floor Market/San Pedro Square Garage
SAN PEDRO UNIT5; First Floor Market/San Pedro Square Garage
SAN PEDRO UNIT6; First Floor Market/San Pedro Square Garage
SAN PEDRO UNIT7; First Floor Market/San Pedro Square Garage",San Jose,CA,95113,,888-758-4389,E,,Public,24 hours daily,,,,,,14,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.336023,-121.892729,2019-12-30,46506,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on time of day. $0.2 per kWh, $1.25 per session from 9:30 PM to 8:30 AM",,,,,,,,,,,,,,,,,,,,
ELEC,WATER GARDEN,1620 26th St.,"P1 STATION 01; Stations are on P1 of the Parking Garage, follow signs.
P1 STATION 02; Stations are on P1 of the Parking Garage, follow signs.
P2 STATION 01; Stations are on P2 of the Parking Garage, follow signs.
P2 STATION 02; Stations are on P2 of the Parking Garage, follow signs.
P3 STATION 01; Stations are on P3 of the parking structure, follow signs.
P3 STATION 02; Stations are on P3 of the parking garage.
P3 STATION 03; Stations are on P3 of the parking garage.
P3 STATION 04; Stations are on P3 of the parking garage",Santa Monica,CA,90404,,888-758-4389,E,,Public,24 hours daily,,,,,,16,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.029331,-118.470741,2019-12-30,46508,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $1.1 per hour, maximum payment of $27, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,JOHN MUIR HLTH,1400 Treat Blvd,1400 JMH #1,Walnut Creek,CA,94597,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.9259714,-122.0539286,2019-12-30,46516,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour for the first 4 hours, and $5 per additional hour, maximum payment of $40",,,,,,,,,,,,,,,,,,,,
ELEC,DGS MAIN,707 3rd St,"ZIG STATION 1; -
ZIG STATION 2; -",West Sacramento,CA,95605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,200-8,38.583377,-121.510851,2019-12-30,46518,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.31 per hour for the first 4 hours, and $1.15 per additional hour, $0.12 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,J.D. Power & Associates,2625 Townsgate Rd,Rear of building,Westlake Village,CA,91361,,805-418-8000,E,,Private,,,,,,,4,,,Non-Networked,,200-9,34.158491,-118.828835,2017-05-04,46519,2019-12-30 23:29:52 UTC,P,,,,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Nissan of Burlingame,101 California Dr,,Burlingame,CA,94010,,650-347-4800,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,37.57792,-122.341931,2019-08-08,46709,2019-08-08 15:38:00 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Nissan of Burlingame,101 California Dr,,Burlingame,CA,94010,,650-347-4800,E,,Private,,,,,,,1,,,Non-Networked,,200-9,37.57792,-122.341931,2019-08-08,46710,2019-08-08 15:38:00 UTC,P,,,,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,San Francisco Airport - Marriott Waterfront,1800 Old Bayshore Hwy,,Burlingame,CA,94010,,650-692-9100,E,,Public,24 hours daily; guest use only; see valet for access,,,,,,4,,,Non-Networked,,GPS,37.6023496,-122.3706759,2019-02-06,46711,2019-05-14 21:16:45 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CITYOF CAMPBELL,1 W Campbell Ave,COM CTR H1-03; -,Campbell,CA,95008,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.2884598,-121.9521302,2019-12-30,46714,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on time of day. $0.3 per hour, $0.25 per kWh from 8:00 AM to 8:00 PM",,,,,,,,,,,,,,,,,,,,
ELEC,CITYOF CAMPBELL,41 N 2nd St,"2NDST GARAGE LL; Near main front entrance
2NDST GARAGE UL; Ramp to Third Level Parking",Campbell,CA,95008,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.287614,-121.946655,2019-12-30,46715,2019-12-30 10:12:32 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on time of day. $0.3 per hour, $0.25 per kWh from 8:00 AM to 8:00 PM",,,,,,,,,,,,,,,,,,,,
ELEC,Dublin Nissan,6450 Dublin Ct,,Dublin,CA,94568,,925-452-8000,E,,Public - Call ahead,Dealership business hours,,,,,,4,1,,Non-Networked,,GPS,37.702828,-121.911087,2019-12-12,46721,2019-12-12 21:27:03 UTC,P,,,,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,Dublin Nissan,6450 Dublin Ct,,Dublin,CA,94568,,925-452-8000,E,,Private,,,,,,,1,,,Non-Networked,,GPS,37.702828,-121.911087,2019-12-12,46722,2019-12-12 21:27:03 UTC,P,,,,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Stone Brewing World Bistro & Gardens,1999 Citracado Pkwy,,Escondido,CA,92029,,760-471-4999,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,33.11606,-117.119,2019-09-09,46723,2019-09-09 14:29:53 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
